Time (s)	Voltage (V)	Current (uA)
8.950000000000001	-0.847514	36.4957
8.96	-0.848014	39.17206
8.97	-0.848514	37.84243
8.98	-0.849014	33.1078
8.99	-0.849514	31.90485
9.0	-0.850014	37.76063
9.01	-0.850514	33.13575
9.02	-0.851014	40.47005
9.03	-0.851514	26.91426
9.040000000000001	-0.852014	32.0546
9.05	-0.852514	24.43517
9.06	-0.853014	36.96417
9.07	-0.853514	34.21992
9.08	-0.854014	35.15148
9.09	-0.854514	38.4913
9.1	-0.855014	30.31368
9.11	-0.855514	36.41426
9.120000000000001	-0.856014	24.81454
9.13	-0.856514	37.40351
9.14	-0.857014	31.41093
9.15	-0.857514	42.93959
9.16	-0.858014	28.70722
9.17	-0.858514	35.62012
9.18	-0.859014	30.61477
9.19	-0.859514	42.99773
9.200000000000001	-0.860014	28.55605
9.21	-0.860514	22.90329
9.22	-0.861014	34.94048
9.23	-0.861514	26.8577
9.24	-0.862014	40.4778
9.25	-0.862514	37.03194
9.26	-0.863014	39.47131
9.27	-0.863515	30.63259
9.28	-0.864015	32.2102
9.290000000000001	-0.864515	32.98918
9.3	-0.865015	31.69364
9.31	-0.865515	37.37842
9.32	-0.866015	35.789
9.33	-0.866515	33.25089
9.34	-0.867015	31.34369
9.35	-0.867515	45.49677
9.36	-0.868015	32.02765
9.370000000000001	-0.868515	38.8191
9.38	-0.869015	38.87448
9.39	-0.869515	30.85767
9.4	-0.870015	31.90401
9.41	-0.870515	45.78064
9.42	-0.871015	24.49899
9.43	-0.871515	38.69614
9.44	-0.872015	29.51448
9.450000000000001	-0.872515	31.31033
9.46	-0.873015	34.92393
9.47	-0.873515	26.02569
9.48	-0.874015	31.18248
9.49	-0.874515	37.26324
9.5	-0.875015	31.46005
9.51	-0.875515	28.3376
9.52	-0.876015	43.39182
9.53	-0.876515	33.72051
9.540000000000001	-0.877015	34.03534
9.55	-0.877515	36.37155
9.56	-0.878015	33.17403
9.57	-0.878515	36.4449
9.58	-0.879015	46.31113
9.59	-0.879515	29.15885
9.6	-0.880015	28.59603
9.61	-0.880515	45.40817
9.620000000000001	-0.881015	35.66742
9.63	-0.881515	28.22896
9.64	-0.882015	39.64003
9.65	-0.882515	34.89086
9.66	-0.883015	19.30387
9.67	-0.883515	24.83004
9.68	-0.884015	31.4377
9.69	-0.884515	35.12111
9.700000000000001	-0.885015	35.89098
9.71	-0.885515	25.29157
9.72	-0.886015	37.69025
9.73	-0.886515	33.63485
9.74	-0.887015	32.92646
9.75	-0.887515	34.15816
9.76	-0.888015	35.30614
9.77	-0.888515	32.68454
9.78	-0.889015	37.06555
9.790000000000001	-0.889515	28.74267
9.8	-0.890015	36.00807
9.81	-0.890515	41.27999
9.82	-0.891015	42.95705
9.83	-0.891515	37.26091
9.84	-0.892015	38.08995
9.85	-0.892515	31.10708
9.86	-0.893015	38.5298
9.870000000000001	-0.893515	46.07735
9.88	-0.894015	29.97733
9.89	-0.894515	31.10372
9.9	-0.895016	45.17186
9.91	-0.895515	48.15963
9.92	-0.896015	37.68202
9.93	-0.896516	40.74088
9.94	-0.897016	24.38304
9.950000000000001	-0.897516	35.95856
9.96	-0.898016	46.81281
9.97	-0.898516	30.38803
9.98	-0.899016	40.82054
9.99	-0.899516	35.33216
10.0	-0.900016	30.80159
10.01	-0.900516	32.3
10.02	-0.901016	47.43373
10.03	-0.901516	33.67251
10.040000000000001	-0.902016	40.53441
10.05	-0.902516	34.45329
10.06	-0.903016	32.67839
10.07	-0.903516	37.60264
10.08	-0.904016	31.70881
10.09	-0.904516	29.19826
10.1	-0.905016	39.2778
10.11	-0.905516	48.28172
10.120000000000001	-0.906016	26.48396
10.13	-0.906516	38.26828
10.14	-0.907016	29.65475
10.15	-0.907516	47.69918
10.16	-0.908016	43.92964
10.17	-0.908516	23.93675
10.18	-0.909016	38.34427
10.19	-0.909516	38.48198
10.200000000000001	-0.910016	25.19569
10.21	-0.910516	49.29446
10.22	-0.911016	38.63339
10.23	-0.911516	35.09984
10.24	-0.912016	35.69086
10.25	-0.912516	41.67999
10.26	-0.913016	27.02231
10.27	-0.913516	31.88365
10.28	-0.914016	34.07938
10.290000000000001	-0.914516	32.5167
10.3	-0.915016	39.36369
10.31	-0.915516	42.02208
10.32	-0.916016	21.65133
10.33	-0.916516	33.79592
10.34	-0.917016	28.15271
10.35	-0.917516	29.70364
10.36	-0.918016	38.31956
10.370000000000001	-0.918516	36.12929
10.38	-0.919016	30.77596
10.39	-0.919516	41.88469
10.4	-0.920016	35.04093
10.41	-0.920516	33.49262
10.42	-0.921016	33.86868
10.43	-0.921516	36.83745
10.44	-0.922016	30.13003
10.450000000000001	-0.922516	33.60304
10.46	-0.923016	29.21276
10.47	-0.923516	29.85266
10.48	-0.924016	33.50351
10.49	-0.924516	33.91618
10.5	-0.925016	34.37674
10.51	-0.925516	29.68104
10.52	-0.926016	46.94168
10.53	-0.926516	30.71468
10.540000000000001	-0.927016	35.23303
10.55	-0.927516	37.83866
10.56	-0.928017	32.53152
10.57	-0.928517	31.88691
10.58	-0.929017	35.57705
10.59	-0.929517	43.95479
10.6	-0.930017	38.63139
10.61	-0.930517	29.35131
10.620000000000001	-0.931017	32.60888
10.63	-0.931517	29.81944
10.64	-0.932017	37.57719
10.65	-0.932517	36.27179
10.66	-0.933017	37.61654
10.67	-0.933517	43.23209
10.68	-0.934017	39.1437
10.69	-0.934517	30.03447
10.700000000000001	-0.935017	35.60782
10.71	-0.935517	37.23068
10.72	-0.936017	56.27055
10.73	-0.936517	43.16552
10.74	-0.937017	38.56441
10.75	-0.937517	37.9417
10.76	-0.938017	37.99047
10.77	-0.938517	37.38602
10.78	-0.939017	31.558
10.790000000000001	-0.939517	28.24743
10.8	-0.940017	28.35751
10.81	-0.940517	18.3087
10.82	-0.941017	16.50152
10.83	-0.941517	26.84682
10.84	-0.942017	27.11228
10.85	-0.942517	29.33515
10.86	-0.943017	25.55632
10.870000000000001	-0.943517	24.45021
10.88	-0.944017	32.20494
10.89	-0.944517	28.61473
10.9	-0.945017	27.3219
10.91	-0.945517	25.72113
10.92	-0.946017	25.57156
10.93	-0.946517	21.73558
10.94	-0.947017	24.45482
10.950000000000001	-0.947517	37.32757
10.96	-0.948017	24.71748
10.97	-0.948517	32.52518
10.98	-0.949017	33.90591
10.99	-0.949517	33.7577
11.0	-0.950017	36.7421
11.01	-0.950517	31.1257
11.02	-0.951017	31.06281
11.03	-0.951517	23.51588
11.040000000000001	-0.952017	12.86426
11.05	-0.952517	27.78861
11.06	-0.953017	34.30954
11.07	-0.953517	44.13552
11.08	-0.954017	31.84324
11.09	-0.954517	28.83988
11.1	-0.955017	37.20958
11.11	-0.955517	29.59699
11.120000000000001	-0.956017	32.93318
11.13	-0.956517	28.10228
11.14	-0.957017	33.29947
11.15	-0.957517	28.33766
11.16	-0.958017	28.23586
11.17	-0.958517	40.65635
11.18	-0.959017	37.67457
11.19	-0.959518	32.31167
11.200000000000001	-0.960017	27.99236
11.21	-0.960517	31.79172
11.22	-0.961018	31.49059
11.23	-0.961518	32.85507
11.24	-0.962018	26.71026
11.25	-0.962518	33.59512
11.26	-0.963018	28.32718
11.27	-0.963518	27.98993
11.28	-0.964018	30.83013
11.290000000000001	-0.964518	32.11868
11.3	-0.965018	35.63817
11.31	-0.965518	30.57063
11.32	-0.966018	33.67884
11.33	-0.966518	32.89987
11.34	-0.967018	34.5246
11.35	-0.967518	28.73824
11.36	-0.968018	36.96136
11.370000000000001	-0.968518	47.0743
11.38	-0.969018	38.5673
11.39	-0.969518	30.50721
11.4	-0.970018	26.53633
11.41	-0.970518	21.58611
11.42	-0.971018	39.13825
11.43	-0.971518	35.76259
11.44	-0.972018	20.13255
11.450000000000001	-0.972518	42.5497
11.46	-0.973018	18.99669
11.47	-0.973518	33.16331
11.48	-0.974018	33.28147
11.49	-0.974518	32.64791
11.5	-0.975018	30.22297
11.51	-0.975518	23.60011
11.52	-0.976018	38.22683
11.53	-0.976518	21.09917
11.540000000000001	-0.977018	38.94145
11.55	-0.977518	28.93949
11.56	-0.978018	38.0015
11.57	-0.978518	31.8877
11.58	-0.979018	25.39821
11.59	-0.979518	44.11816
11.6	-0.980018	44.8911
11.61	-0.980518	38.69616
11.620000000000001	-0.981018	32.71262
11.63	-0.981518	27.71202
11.64	-0.982018	31.49972
11.65	-0.982518	31.1076
11.66	-0.983018	23.97374
11.67	-0.983518	29.29961
11.68	-0.984018	23.14769
11.69	-0.984518	27.07904
11.700000000000001	-0.985018	34.97721
11.71	-0.985518	31.999
11.72	-0.986018	39.10891
11.73	-0.986518	30.99621
11.74	-0.987018	34.02917
11.75	-0.987518	29.48978
11.76	-0.988018	26.05375
11.77	-0.988518	39.23598
11.78	-0.989018	32.95969
11.790000000000001	-0.989518	25.55712
11.8	-0.990018	32.56792
11.81	-0.990518	32.10421
11.82	-0.991018	30.69516
11.83	-0.991518	28.38887
11.84	-0.992018	29.03939
11.85	-0.992519	36.52371
11.86	-0.993019	49.69279
11.870000000000001	-0.993519	38.20017
11.88	-0.994019	38.91545
11.89	-0.994519	32.49059
11.9	-0.995019	31.16252
11.91	-0.995519	22.65022
11.92	-0.996019	32.79034
11.93	-0.996519	38.3032
11.94	-0.997019	36.44026
11.950000000000001	-0.997519	30.45348
11.96	-0.998019	32.03765
11.97	-0.998519	27.16816
11.98	-0.999019	28.64591
11.99	-0.999519	34.05499
12.0	-1.000019	20.0732
12.01	-1.000519	38.45621
12.02	-1.001019	32.85867
12.030000000000001	-1.001519	32.58462
12.040000000000001	-1.002019	40.2482
12.05	-1.002519	31.72961
12.06	-1.003019	29.58862
12.07	-1.003519	32.28186
12.08	-1.004019	26.52999
12.09	-1.004519	23.28293
12.1	-1.005019	32.37974
12.11	-1.005519	26.31433
12.120000000000001	-1.006019	38.72316
12.13	-1.006519	32.80081
12.14	-1.007019	22.13232
12.15	-1.007519	42.17532
12.16	-1.008019	33.02155
12.17	-1.008519	29.42082
12.18	-1.009019	32.30955
12.19	-1.009519	24.18497
12.200000000000001	-1.010019	42.20386
12.21	-1.010519	28.30114
12.22	-1.011019	27.42111
12.23	-1.011519	29.80019
12.24	-1.012019	34.48232
12.25	-1.012519	23.52554
12.26	-1.013019	28.36888
12.27	-1.013519	30.87979
12.280000000000001	-1.014019	28.71303
12.290000000000001	-1.014519	39.62983
12.3	-1.015019	29.19542
12.31	-1.015519	32.1768
12.32	-1.016019	20.925
12.33	-1.016519	28.80588
12.34	-1.017019	26.09982
12.35	-1.017519	26.27293
12.36	-1.018019	22.67661
12.370000000000001	-1.018519	30.73292
12.38	-1.019019	22.87094
12.39	-1.019519	25.88534
12.4	-1.020019	31.96436
12.41	-1.020519	37.22819
12.42	-1.021019	29.48968
12.43	-1.021519	32.22845
12.44	-1.022019	38.82185
12.450000000000001	-1.022519	27.53962
12.46	-1.023019	33.16187
12.47	-1.023519	27.67208
12.48	-1.024019	30.8252
12.49	-1.024519	29.32895
12.5	-1.02502	37.03943
12.51	-1.025519	35.23639
12.52	-1.026019	30.24009
12.530000000000001	-1.02652	30.22578
12.540000000000001	-1.02702	24.49287
12.55	-1.02752	33.64767
12.56	-1.02802	27.08179
12.57	-1.02852	30.67892
12.58	-1.02902	31.54266
12.59	-1.02952	25.1694
12.6	-1.03002	31.69272
12.61	-1.03052	19.06981
12.620000000000001	-1.03102	30.39229
12.63	-1.03152	29.30639
12.64	-1.03202	37.04095
12.65	-1.03252	32.39601
12.66	-1.03302	36.60107
12.67	-1.03352	34.33651
12.68	-1.03402	22.64229
12.69	-1.03452	29.1018
12.700000000000001	-1.03502	36.55186
12.71	-1.03552	25.82722
12.72	-1.03602	16.64317
12.73	-1.03652	26.97785
12.74	-1.03702	33.27921
12.75	-1.03752	33.05025
12.76	-1.03802	14.44411
12.77	-1.03852	29.3272
12.780000000000001	-1.03902	25.84682
12.790000000000001	-1.03952	31.1492
12.8	-1.04002	42.84126
12.81	-1.04052	27.6946
12.82	-1.04102	32.68688
12.83	-1.04152	29.70176
12.84	-1.04202	19.56824
12.85	-1.04252	29.71816
12.86	-1.04302	26.5267
12.870000000000001	-1.04352	33.65628
12.88	-1.04402	32.67262
12.89	-1.04452	26.10499
12.9	-1.04502	34.90409
12.91	-1.04552	30.29837
12.92	-1.04602	18.97441
12.93	-1.04652	33.34892
12.94	-1.04702	27.30549
12.950000000000001	-1.04752	33.38063
12.96	-1.04802	31.16395
12.97	-1.04852	23.9651
12.98	-1.04902	30.5069
12.99	-1.04952	20.68767
13.0	-1.05002	26.78007
13.01	-1.05052	27.87941
13.02	-1.05102	25.63528
13.030000000000001	-1.05152	31.83993
13.040000000000001	-1.05202	31.38024
13.05	-1.05252	15.54049
13.06	-1.05302	36.4113
13.07	-1.05352	25.76994
13.08	-1.05402	34.57508
13.09	-1.05452	26.98505
13.1	-1.05502	41.08386
13.11	-1.05552	33.27907
13.120000000000001	-1.056021	23.3457
13.13	-1.05652	29.33949
13.14	-1.05702	26.17986
13.15	-1.057521	29.96739
13.16	-1.05802	32.20216
13.17	-1.058521	34.40252
13.18	-1.059021	31.97082
13.19	-1.059521	28.91694
13.200000000000001	-1.060021	28.12278
13.21	-1.060521	39.65767
13.22	-1.061021	32.41182
13.23	-1.061521	24.95056
13.24	-1.062021	38.1361
13.25	-1.062521	26.92114
13.26	-1.063021	30.77422
13.27	-1.063521	28.36625
13.280000000000001	-1.064021	37.27777
13.290000000000001	-1.064521	28.1893
13.3	-1.065021	31.34381
13.31	-1.065521	22.65561
13.32	-1.066021	21.23701
13.33	-1.066521	25.24402
13.34	-1.067021	21.98839
13.35	-1.067521	19.33045
13.36	-1.068021	28.93098
13.370000000000001	-1.068521	34.12281
13.38	-1.069021	34.69246
13.39	-1.069521	22.49606
13.4	-1.070021	31.40803
13.41	-1.070521	32.32818
13.42	-1.071021	26.62346
13.43	-1.071521	30.94845
13.44	-1.072021	43.51728
13.450000000000001	-1.072521	30.38291
13.46	-1.073021	31.98082
13.47	-1.073521	30.94098
13.48	-1.074021	20.93757
13.49	-1.074521	28.58746
13.5	-1.075021	38.82141
13.51	-1.075521	30.13235
13.52	-1.076021	28.47856
13.530000000000001	-1.076521	28.90811
13.540000000000001	-1.077021	33.64032
13.55	-1.077521	26.71107
13.56	-1.078021	31.21863
13.57	-1.078521	30.729
13.58	-1.079021	27.04494
13.59	-1.079521	29.21285
13.6	-1.080021	31.92223
13.61	-1.080521	27.09772
13.620000000000001	-1.081021	26.41889
13.63	-1.081521	28.76261
13.64	-1.082021	25.19698
13.65	-1.082521	24.79069
13.66	-1.083021	25.34002
13.67	-1.083521	28.19164
13.68	-1.084021	32.02982
13.69	-1.084521	29.6502
13.700000000000001	-1.085021	23.27386
13.71	-1.085521	34.97692
13.72	-1.086021	31.39358
13.73	-1.086521	30.19613
13.74	-1.087021	27.73216
13.75	-1.087521	28.71726
13.76	-1.088021	16.29862
13.77	-1.088521	34.60888
13.780000000000001	-1.089021	26.4766
13.790000000000001	-1.089522	29.33339
13.8	-1.090021	33.56497
13.81	-1.090521	49.89145
13.82	-1.091022	28.64803
13.83	-1.091522	23.05279
13.84	-1.092022	31.11973
13.85	-1.092522	31.43245
13.86	-1.093022	23.85382
13.870000000000001	-1.093522	31.09686
13.88	-1.094022	27.78584
13.89	-1.094522	35.14548
13.9	-1.095022	35.43029
13.91	-1.095522	21.71523
13.92	-1.096022	30.40018
13.93	-1.096522	28.54107
13.94	-1.097022	33.27303
13.950000000000001	-1.097522	21.05962
13.96	-1.098022	21.41652
13.97	-1.098522	26.43141
13.98	-1.099022	15.85651
13.99	-1.099522	28.32442
14.0	-1.100022	33.16934
14.01	-1.100522	40.19481
14.02	-1.101022	21.07324
14.030000000000001	-1.101522	25.74769
14.040000000000001	-1.102022	27.80843
14.05	-1.102522	33.7323
14.06	-1.103022	37.58892
14.07	-1.103522	33.96785
14.08	-1.104022	26.6111
14.09	-1.104522	30.88453
14.1	-1.105022	27.23513
14.11	-1.105522	30.04879
14.120000000000001	-1.106022	31.70807
14.13	-1.106522	32.04704
14.14	-1.107022	42.47065
14.15	-1.107522	31.94774
14.16	-1.108022	9.035357
14.17	-1.108522	33.16331
14.18	-1.109022	24.51053
14.19	-1.109522	21.66728
14.200000000000001	-1.110022	24.79876
14.21	-1.110522	25.02254
14.22	-1.111022	28.73958
14.23	-1.111522	23.85149
14.24	-1.112022	26.72478
14.25	-1.112522	26.80283
14.26	-1.113022	30.29631
14.27	-1.113522	28.34518
14.280000000000001	-1.114022	28.91061
14.290000000000001	-1.114522	31.72047
14.3	-1.115022	37.20571
14.31	-1.115522	32.09764
14.32	-1.116022	37.74578
14.33	-1.116522	28.38845
14.34	-1.117022	24.04307
14.35	-1.117522	22.66412
14.36	-1.118022	36.43342
14.370000000000001	-1.118522	42.6519
14.38	-1.119022	18.86162
14.39	-1.119522	21.09018
14.4	-1.120022	19.98009
14.41	-1.120522	19.94389
14.42	-1.121022	22.21308
14.43	-1.121522	18.6455
14.44	-1.122023	22.19103
14.450000000000001	-1.122522	20.60005
14.46	-1.123023	19.29446
14.47	-1.123523	20.41705
14.48	-1.124023	11.75633
14.49	-1.124523	39.75582
14.5	-1.125023	42.67387
14.51	-1.125523	30.92007
14.52	-1.126023	28.73915
14.530000000000001	-1.126523	30.14337
14.540000000000001	-1.127023	28.70097
14.55	-1.127523	28.13466
14.56	-1.128023	19.42399
14.57	-1.128523	26.59587
14.58	-1.129023	26.38392
14.59	-1.129523	29.04954
14.6	-1.130023	45.95044
14.61	-1.130523	28.27993
14.620000000000001	-1.131023	22.18675
14.63	-1.131523	16.13423
14.64	-1.132023	32.83279
14.65	-1.132523	36.50108
14.66	-1.133023	27.28928
14.67	-1.133523	26.78983
14.68	-1.134023	24.02732
14.69	-1.134523	24.21232
14.700000000000001	-1.135023	21.27188
14.71	-1.135523	38.58745
14.72	-1.136023	21.85708
14.73	-1.136523	36.90019
14.74	-1.137023	40.04969
14.75	-1.137523	28.47845
14.76	-1.138023	27.8364
14.77	-1.138523	33.10552
14.780000000000001	-1.139023	29.38346
14.790000000000001	-1.139523	25.68413
14.8	-1.140023	25.16132
14.81	-1.140523	17.56332
14.82	-1.141023	28.71095
14.83	-1.141523	34.81609
14.84	-1.142023	30.28891
14.85	-1.142523	23.95734
14.86	-1.143023	26.24697
14.870000000000001	-1.143523	19.665
14.88	-1.144023	27.98896
14.89	-1.144523	35.53757
14.9	-1.145023	28.80259
14.91	-1.145523	27.66512
14.92	-1.146023	22.44966
14.93	-1.146523	30.04297
14.94	-1.147023	34.46958
14.950000000000001	-1.147523	37.00616
14.96	-1.148023	24.65397
14.97	-1.148523	29.80627
14.98	-1.149023	17.00165
14.99	-1.149523	22.01587
15.0	-1.150023	15.80289
15.01	-1.150523	37.45137
15.02	-1.151023	43.41222
15.030000000000001	-1.151523	34.14766
15.040000000000001	-1.152023	25.47767
15.05	-1.152523	23.53765
15.06	-1.153023	39.36386
15.07	-1.153523	31.74312
15.08	-1.154024	23.44209
15.09	-1.154523	20.10962
15.1	-1.155023	39.75785
15.11	-1.155524	26.04985
15.120000000000001	-1.156024	28.80529
15.13	-1.156524	24.87963
15.14	-1.157024	28.51518
15.15	-1.157524	21.68717
15.16	-1.158024	18.90809
15.17	-1.158524	18.9163
15.18	-1.159024	25.07463
15.19	-1.159524	46.3742
15.200000000000001	-1.160024	30.92406
15.21	-1.160524	38.53956
15.22	-1.161024	40.92373
15.23	-1.161524	16.47437
15.24	-1.162024	36.59685
15.25	-1.162524	27.13358
15.26	-1.163024	45.10728
15.27	-1.163524	39.042
15.280000000000001	-1.164024	24.87352
15.290000000000001	-1.164524	28.06374
15.3	-1.165024	23.14918
15.31	-1.165524	13.0767
15.32	-1.166024	30.91488
15.33	-1.166524	27.87862
15.34	-1.167024	21.31248
15.35	-1.167524	7.887092
15.36	-1.168024	33.1728
15.370000000000001	-1.168524	32.23082
15.38	-1.169024	25.67089
15.39	-1.169524	29.60693
15.4	-1.170024	23.23314
15.41	-1.170524	50.1594
15.42	-1.171024	36.77077
15.43	-1.171524	31.64901
15.44	-1.172024	26.88698
15.450000000000001	-1.172524	22.8268
15.46	-1.173024	32.42524
15.47	-1.173524	39.53656
15.48	-1.174024	38.04599
15.49	-1.174524	27.20484
15.5	-1.175024	21.88541
15.51	-1.175524	21.96322
15.52	-1.176024	26.4254
15.530000000000001	-1.176524	21.89768
15.540000000000001	-1.177024	28.18561
15.55	-1.177524	45.05146
15.56	-1.178024	25.01063
15.57	-1.178524	18.80633
15.58	-1.179024	19.60964
15.59	-1.179524	24.90416
15.6	-1.180024	18.4213
15.610000000000001	-1.180524	26.69775
15.620000000000001	-1.181024	22.9934
15.63	-1.181524	33.27291
15.64	-1.182024	18.40226
15.65	-1.182524	28.18486
15.66	-1.183024	24.43341
15.67	-1.183524	35.24717
15.68	-1.184024	28.76354
15.69	-1.184524	12.88003
15.700000000000001	-1.185024	36.77813
15.71	-1.185524	25.25879
15.72	-1.186024	40.62246
15.73	-1.186525	26.22825
15.74	-1.187024	32.12846
15.75	-1.187525	26.1706
15.76	-1.188025	20.87372
15.77	-1.188524	21.19181
15.780000000000001	-1.189025	37.49455
15.790000000000001	-1.189525	23.26662
15.8	-1.190025	15.92758
15.81	-1.190525	30.83907
15.82	-1.191025	22.14307
15.83	-1.191525	33.8057
15.84	-1.192025	26.27646
15.85	-1.192525	48.72178
15.860000000000001	-1.193025	26.58636
15.870000000000001	-1.193525	7.952871
15.88	-1.194025	25.22959
15.89	-1.194525	22.61232
15.9	-1.195025	32.37683
15.91	-1.195525	23.82095
15.92	-1.196025	23.52059
15.93	-1.196525	23.66269
15.94	-1.197025	26.67061
15.950000000000001	-1.197525	22.27313
15.96	-1.198025	35.90023
15.97	-1.198525	23.27154
15.98	-1.199025	29.34762
15.99	-1.199525	27.6666
16.0	-1.199975	41.55829
16.01	-1.199475	28.69116
16.02	-1.198975	26.35867
16.03	-1.198475	28.56663
16.04	-1.197975	30.97426
16.05	-1.197475	26.50917
16.06	-1.196975	48.51358
16.07	-1.196475	26.58342
16.080000000000002	-1.195975	17.8676
16.09	-1.195475	31.14193
16.1	-1.194975	35.04124
16.11	-1.194475	30.17775
16.12	-1.193975	36.17282
16.13	-1.193475	25.31593
16.14	-1.192975	26.06439
16.15	-1.192475	19.62071
16.16	-1.191975	28.24947
16.17	-1.191475	32.33632
16.18	-1.190975	24.35404
16.19	-1.190475	39.514
16.2	-1.189975	24.95796
16.21	-1.189475	36.25704
16.22	-1.188975	18.94712
16.23	-1.188475	37.23412
16.240000000000002	-1.187975	23.95359
16.25	-1.187474	30.17018
16.26	-1.186975	12.67901
16.27	-1.186474	22.37468
16.28	-1.185974	55.18911
16.29	-1.185474	24.7088
16.3	-1.184974	38.91493
16.31	-1.184474	17.59514
16.32	-1.183974	29.95039
16.330000000000002	-1.183474	18.69987
16.34	-1.182974	27.4052
16.35	-1.182474	20.60381
16.36	-1.181974	23.79999
16.37	-1.181474	34.40916
16.38	-1.180974	16.12678
16.39	-1.180474	29.60152
16.4	-1.179974	29.71788
16.41	-1.179474	25.79385
16.42	-1.178974	35.91618
16.43	-1.178474	18.45158
16.44	-1.177974	27.18926
16.45	-1.177474	44.93826
16.46	-1.176974	22.42952
16.47	-1.176474	28.7646
16.48	-1.175974	19.27177
16.490000000000002	-1.175474	23.9474
16.5	-1.174974	42.83415
16.51	-1.174474	20.90729
16.52	-1.173974	21.38009
16.53	-1.173474	26.90042
16.54	-1.172974	30.90586
16.55	-1.172474	19.68048
16.56	-1.171974	27.96006
16.57	-1.171474	28.64067
16.580000000000002	-1.170974	29.31138
16.59	-1.170474	19.69709
16.6	-1.169974	26.59513
16.61	-1.169474	37.49968
16.62	-1.168974	55.04653
16.63	-1.168474	23.48212
16.64	-1.167974	26.92861
16.65	-1.167474	32.65522
16.66	-1.166974	20.91371
16.67	-1.166474	27.00446
16.68	-1.165974	29.10532
16.69	-1.165474	18.39828
16.7	-1.164974	24.64209
16.71	-1.164474	36.61757
16.72	-1.163974	23.25517
16.73	-1.163474	31.99492
16.740000000000002	-1.162974	18.04211
16.75	-1.162474	37.17753
16.76	-1.161974	23.78125
16.77	-1.161474	26.20286
16.78	-1.160974	24.19156
16.79	-1.160474	27.99566
16.8	-1.159974	29.65601
16.81	-1.159474	34.7202
16.82	-1.158974	15.88472
16.830000000000002	-1.158474	25.53573
16.84	-1.157974	43.31621
16.85	-1.157474	25.50838
16.86	-1.156974	35.12135
16.87	-1.156474	25.38589
16.88	-1.155974	27.37703
16.89	-1.155473	25.18453
16.9	-1.154974	30.57334
16.91	-1.154474	20.2764
16.92	-1.153973	31.99054
16.93	-1.153474	47.53581
16.94	-1.152973	27.06217
16.95	-1.152473	31.20019
16.96	-1.151973	35.45545
16.97	-1.151473	20.54909
16.98	-1.150973	28.49499
16.990000000000002	-1.150473	39.13955
17.0	-1.149973	47.00912
17.01	-1.149473	29.86141
17.02	-1.148973	21.9293
17.03	-1.148473	14.6684
17.04	-1.147973	26.11223
17.05	-1.147473	32.84132
17.06	-1.146973	21.74606
17.07	-1.146473	24.9287
17.080000000000002	-1.145973	31.12718
17.09	-1.145473	37.16626
17.1	-1.144973	17.31187
17.11	-1.144473	22.73937
17.12	-1.143973	30.17356
17.13	-1.143473	35.69598
17.14	-1.142973	43.52885
17.150000000000002	-1.142473	8.950988
17.16	-1.141973	23.4821
17.17	-1.141473	19.38073
17.18	-1.140973	23.16668
17.19	-1.140473	27.55765
17.2	-1.139973	26.35914
17.21	-1.139473	25.1146
17.22	-1.138973	25.69411
17.23	-1.138473	27.16587
17.240000000000002	-1.137973	37.00298
17.25	-1.137473	27.87854
17.26	-1.136973	19.34084
17.27	-1.136473	25.68914
17.28	-1.135973	31.24047
17.29	-1.135473	27.15495
17.3	-1.134973	48.24565
17.31	-1.134473	25.67387
17.32	-1.133973	23.81196
17.330000000000002	-1.133473	28.56507
17.34	-1.132973	36.24127
17.35	-1.132473	40.38726
17.36	-1.131973	25.16134
17.37	-1.131473	21.97486
17.38	-1.130973	34.10693
17.39	-1.130473	33.59782
17.400000000000002	-1.129973	33.72559
17.41	-1.129473	27.62979
17.42	-1.128973	30.94839
17.43	-1.128473	28.45824
17.44	-1.127973	41.90247
17.45	-1.127473	15.42291
17.46	-1.126973	24.89642
17.47	-1.126473	28.27227
17.48	-1.125973	30.65786
17.490000000000002	-1.125473	29.01439
17.5	-1.124973	32.76909
17.51	-1.124473	37.30001
17.52	-1.123973	40.53925
17.53	-1.123473	33.15032
17.54	-1.122972	23.43157
17.55	-1.122473	30.20326
17.56	-1.121972	29.36456
17.57	-1.121472	29.5568
17.580000000000002	-1.120972	26.15132
17.59	-1.120472	33.16679
17.6	-1.119972	36.46936
17.61	-1.119472	30.3182
17.62	-1.118972	27.26836
17.63	-1.118472	38.52499
17.64	-1.117972	20.57574
17.650000000000002	-1.117472	16.73836
17.66	-1.116972	24.87412
17.67	-1.116472	23.48195
17.68	-1.115972	27.3026
17.69	-1.115472	35.63394
17.7	-1.114972	33.51446
17.71	-1.114472	29.92725
17.72	-1.113972	36.80917
17.73	-1.113472	27.11017
17.740000000000002	-1.112972	33.45455
17.75	-1.112472	32.67611
17.76	-1.111972	58.65359
17.77	-1.111472	31.09356
17.78	-1.110972	30.81079
17.79	-1.110472	29.79363
17.8	-1.109972	23.39311
17.81	-1.109472	22.62313
17.82	-1.108972	21.68301
17.830000000000002	-1.108472	20.89025
17.84	-1.107972	19.97335
17.85	-1.107472	34.8952
17.86	-1.106972	16.27489
17.87	-1.106472	30.07704
17.88	-1.105972	40.64697
17.89	-1.105472	58.32928
17.900000000000002	-1.104972	8.747034
17.91	-1.104472	29.56963
17.92	-1.103972	31.42122
17.93	-1.103472	27.55173
17.94	-1.102972	36.32978
